event_id,model_key,model_label,model_id,stage,panel,component,window_type,cc,shift_samples,shift_s,sign,npts
S0345a,EventBest,Event best (CD_model68),CD_model68,bp_03_09,SZ,Z,pick-based,0.17771733317078123,97,4.8500000000000005,+,300
S0345a,EventBest,Event best (CD_model68),CD_model68,bp_03_09,PR,R,pick-based,0.7587972492116678,-26,-1.3,-,200
S0345a,EventBest,Event best (CD_model68),CD_model68,bp_03_09,ST,T,pick-based,0.5229195892536286,56,2.8000000000000003,+,300
S0345a,EventBest,Event best (CD_model68),CD_model68,bp_03_09_pol,PZ,Z,pick-based,0.14496374052563343,21,1.05,-,200
S0345a,EventBest,Event best (CD_model68),CD_model68,bp_03_09_pol,SZ,Z,pick-based,0.734755859022459,-96,-4.800000000000001,+,300
S0345a,EventBest,Event best (CD_model68),CD_model68,bp_03_09_pol,PR,R,pick-based,0.6684313514022298,-26,-1.3,-,200
S0345a,EventBest,Event best (CD_model68),CD_model68,bp_03_09_pol,ST,T,pick-based,0.4892759597345039,28,1.4000000000000001,+,300
S0421b,X,Model X,X,raw,PZ,Z,pick-based,0.6065659983298957,-80,-4.0,-,200
S0421b,X,Model X,X,raw,SZ,Z,pick-based,0.3213227552721039,-23,-1.1500000000000001,+,300
S0421b,X,Model X,X,raw,PR,R,pick-based,0.5689609652206741,66,3.3000000000000003,-,200
S0421b,X,Model X,X,raw,ST,T,pick-based,0.07988329287692808,-13,-0.65,-,300
S0421b,X,Model X,X,bp_01_05,PZ,Z,pick-based,0.4001769397586012,-87,-4.3500000000000005,-,200
S0421b,X,Model X,X,bp_01_05,SZ,Z,pick-based,0.12369110713319385,-76,-3.8000000000000003,-,300
S0421b,X,Model X,X,bp_01_05,PR,R,pick-based,0.3010899818212031,66,3.3000000000000003,-,200
S0421b,X,Model X,X,bp_01_05,ST,T,pick-based,0.14159044682279381,-82,-4.1000000000000005,+,300
S0421b,X,Model X,X,bp_01_08,PZ,Z,pick-based,0.6179029439227386,-80,-4.0,-,200
S0421b,X,Model X,X,bp_01_08,SZ,Z,pick-based,0.3042412683790738,-23,-1.1500000000000001,+,300
S0421b,X,Model X,X,bp_01_08,PR,R,pick-based,0.5052320087179458,66,3.3000000000000003,-,200
S0421b,X,Model X,X,bp_01_08,ST,T,pick-based,0.07239600845026621,-14,-0.7000000000000001,-,300
S0421b,X,Model X,X,bp_03_09,PZ,Z,pick-based,0.7928609885480395,-81,-4.05,-,200
S0421b,X,Model X,X,bp_03_09,SZ,Z,pick-based,0.5625296294896281,-7,-0.35000000000000003,-,300
S0421b,X,Model X,X,bp_03_09,PR,R,pick-based,0.8694170224441612,48,2.4000000000000004,+,200
S0421b,X,Model X,X,bp_03_09,ST,T,pick-based,0.45918490054819927,1,0.05,+,300
S0421b,X,Model X,X,bp_03_09_pol,PZ,Z,pick-based,0.8195223173263094,-81,-4.05,-,200
S0421b,X,Model X,X,bp_03_09_pol,SZ,Z,pick-based,0.5972355540628934,-7,-0.35000000000000003,-,300
S0421b,X,Model X,X,bp_03_09_pol,PR,R,pick-based,0.5649879882780681,13,0.65,+,200
S0421b,X,Model X,X,bp_03_09_pol,ST,T,pick-based,0.5643514122104182,1,0.05,+,300
S0421b,TAYAK,TAYAK,TAYAK,raw,PZ,Z,pick-based,0.2757634769254274,-52,-2.6,-,200
S0421b,TAYAK,TAYAK,TAYAK,raw,SZ,Z,pick-based,0.2003074935848436,14,0.7000000000000001,-,300
S0421b,TAYAK,TAYAK,TAYAK,raw,PR,R,pick-based,0.21207662922378506,-48,-2.4000000000000004,+,200
S0421b,TAYAK,TAYAK,TAYAK,raw,ST,T,pick-based,0.7511735455215399,15,0.75,-,300
S0421b,TAYAK,TAYAK,TAYAK,bp_01_05,PZ,Z,pick-based,0.20035973397341586,-45,-2.25,-,200
S0421b,TAYAK,TAYAK,TAYAK,bp_01_05,SZ,Z,pick-based,0.1941875185149436,70,3.5,+,300
S0421b,TAYAK,TAYAK,TAYAK,bp_01_05,PR,R,pick-based,0.2416357938939924,97,4.8500000000000005,+,200
S0421b,TAYAK,TAYAK,TAYAK,bp_01_05,ST,T,pick-based,0.49695399473366103,-27,-1.35,-,300
S0421b,TAYAK,TAYAK,TAYAK,bp_01_08,PZ,Z,pick-based,0.23942396712657638,-51,-2.5500000000000003,-,200
S0421b,TAYAK,TAYAK,TAYAK,bp_01_08,SZ,Z,pick-based,0.24415674492447192,14,0.7000000000000001,-,300
S0421b,TAYAK,TAYAK,TAYAK,bp_01_08,PR,R,pick-based,0.18709705754469738,27,1.35,+,200
S0421b,TAYAK,TAYAK,TAYAK,bp_01_08,ST,T,pick-based,0.7525863526353506,14,0.7000000000000001,-,300
S0421b,TAYAK,TAYAK,TAYAK,bp_03_09,PZ,Z,pick-based,0.44553612183987656,28,1.4000000000000001,+,200
S0421b,TAYAK,TAYAK,TAYAK,bp_03_09,SZ,Z,pick-based,0.2807130170687427,-3,-0.15000000000000002,+,300
S0421b,TAYAK,TAYAK,TAYAK,bp_03_09,PR,R,pick-based,0.35143572314291804,11,0.55,-,200
S0421b,TAYAK,TAYAK,TAYAK,bp_03_09,ST,T,pick-based,0.8550880428854877,14,0.7000000000000001,-,300
S0421b,TAYAK,TAYAK,TAYAK,bp_03_09_pol,PZ,Z,pick-based,0.3452471424767706,27,1.35,+,200
S0421b,TAYAK,TAYAK,TAYAK,bp_03_09_pol,SZ,Z,pick-based,0.2810238882748447,66,3.3000000000000003,+,300
S0421b,TAYAK,TAYAK,TAYAK,bp_03_09_pol,PR,R,pick-based,0.11975658592617518,-18,-0.9,+,200
S0421b,TAYAK,TAYAK,TAYAK,bp_03_09_pol,ST,T,pick-based,0.8213879670263796,15,0.75,-,300
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,PZ,Z,pick-based,0.3247272669157969,-80,-4.0,-,200
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,SZ,Z,pick-based,0.5502181543572121,18,0.9,+,300
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,PR,R,pick-based,0.6017012966345462,95,4.75,+,200
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,ST,T,pick-based,0.10234035101290867,-62,-3.1,+,300
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,PZ,Z,pick-based,0.25274871853226105,-97,-4.8500000000000005,-,200
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,SZ,Z,pick-based,0.2799332659752495,52,2.6,+,300
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,PR,R,pick-based,0.3244442952288248,93,4.65,+,200
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,ST,T,pick-based,0.17858909648240512,-61,-3.0500000000000003,+,300
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,PZ,Z,pick-based,0.2791474054348874,-78,-3.9000000000000004,-,200
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,SZ,Z,pick-based,0.571019581396241,18,0.9,+,300
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,PR,R,pick-based,0.5124328746122794,94,4.7,+,200
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,ST,T,pick-based,0.1456142186353275,-62,-3.1,+,300
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,PZ,Z,pick-based,0.3994149486289245,-93,-4.65,+,200
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,SZ,Z,pick-based,0.7948960951884535,18,0.9,+,300
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,PR,R,pick-based,0.8936321950976406,94,4.7,+,200
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,ST,T,pick-based,0.4449796188530996,-61,-3.0500000000000003,+,300
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,PZ,Z,pick-based,0.4010908664555462,-93,-4.65,+,200
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,SZ,Z,pick-based,0.7633436028476877,34,1.7000000000000002,-,300
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,PR,R,pick-based,0.8758064755532484,94,4.7,+,200
S0421b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,ST,T,pick-based,0.6538447871976463,-79,-3.95,-,300
S0421b,EventBest,Event best (MD_model14),MD_model14,raw,PZ,Z,pick-based,0.3657878380022479,-95,-4.75,+,200
S0421b,EventBest,Event best (MD_model14),MD_model14,raw,SZ,Z,pick-based,0.5678556128928739,72,3.6,+,300
S0421b,EventBest,Event best (MD_model14),MD_model14,raw,PR,R,pick-based,0.5303140569062684,98,4.9,+,200
S0421b,EventBest,Event best (MD_model14),MD_model14,raw,ST,T,pick-based,0.9108729410817888,-25,-1.25,-,300
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_01_05,PZ,Z,pick-based,0.1697554553571434,-94,-4.7,+,200
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_01_05,SZ,Z,pick-based,0.21621279149894385,70,3.5,+,300
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_01_05,PR,R,pick-based,0.24867512858247817,90,4.5,+,200
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_01_05,ST,T,pick-based,0.31478564867138625,-25,-1.25,-,300
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_01_08,PZ,Z,pick-based,0.4163027960225539,-97,-4.8500000000000005,+,200
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_01_08,SZ,Z,pick-based,0.5825290751868859,71,3.5500000000000003,+,300
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_01_08,PR,R,pick-based,0.5165624720689111,98,4.9,+,200
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_01_08,ST,T,pick-based,0.6604854979162306,-24,-1.2000000000000002,-,300
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_03_09,PZ,Z,pick-based,0.454610546175812,-79,-3.95,-,200
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_03_09,SZ,Z,pick-based,0.7679338815957957,71,3.5500000000000003,+,300
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_03_09,PR,R,pick-based,0.8516873628611488,98,4.9,+,200
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_03_09,ST,T,pick-based,0.973694732931987,-25,-1.25,-,300
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_03_09_pol,PZ,Z,pick-based,0.44791627347186636,-80,-4.0,-,200
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_03_09_pol,SZ,Z,pick-based,0.8585986034600712,87,4.3500000000000005,-,300
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_03_09_pol,PR,R,pick-based,0.8613356921552077,98,4.9,+,200
S0421b,EventBest,Event best (MD_model14),MD_model14,bp_03_09_pol,ST,T,pick-based,0.928183822251302,-25,-1.25,-,300
S0226b,X,Model X,X,raw,PZ,Z,pick-based,0.7322564584337724,87,4.3500000000000005,+,200
S0226b,X,Model X,X,raw,SZ,Z,pick-based,0.5467426440972273,-38,-1.9000000000000001,+,300
S0226b,X,Model X,X,raw,PR,R,pick-based,0.8192530537320271,-4,-0.2,+,200
S0226b,X,Model X,X,raw,ST,T,pick-based,0.11698555733271829,-61,-3.0500000000000003,-,300
S0226b,X,Model X,X,bp_01_05,PZ,Z,pick-based,0.18672091678807007,-75,-3.75,-,200
S0226b,X,Model X,X,bp_01_05,SZ,Z,pick-based,0.35334814072193754,-54,-2.7,+,300
S0226b,X,Model X,X,bp_01_05,PR,R,pick-based,0.6844414394347604,0,0.0,+,200
S0226b,X,Model X,X,bp_01_05,ST,T,pick-based,0.061718998896957186,98,4.9,+,300
S0226b,X,Model X,X,bp_01_08,PZ,Z,pick-based,0.6257726909656514,-61,-3.0500000000000003,+,200
S0226b,X,Model X,X,bp_01_08,SZ,Z,pick-based,0.23547033838573547,-46,-2.3000000000000003,-,300
S0226b,X,Model X,X,bp_01_08,PR,R,pick-based,0.8546339138903127,-4,-0.2,+,200
S0226b,X,Model X,X,bp_01_08,ST,T,pick-based,0.1117208579850744,-61,-3.0500000000000003,-,300
S0226b,X,Model X,X,bp_03_09,PZ,Z,pick-based,0.7963555961875753,-62,-3.1,+,200
S0226b,X,Model X,X,bp_03_09,SZ,Z,pick-based,0.3285733049033622,-51,-2.5500000000000003,-,300
S0226b,X,Model X,X,bp_03_09,PR,R,pick-based,0.84681798543741,-4,-0.2,+,200
S0226b,X,Model X,X,bp_03_09,ST,T,pick-based,0.5895504765590655,-61,-3.0500000000000003,-,300
S0226b,X,Model X,X,bp_03_09_pol,PZ,Z,pick-based,0.8223184009884957,-62,-3.1,+,200
S0226b,X,Model X,X,bp_03_09_pol,SZ,Z,pick-based,0.17884531517532756,-51,-2.5500000000000003,-,300
S0226b,X,Model X,X,bp_03_09_pol,PR,R,pick-based,0.9880700569075032,-4,-0.2,+,200
S0226b,X,Model X,X,bp_03_09_pol,ST,T,pick-based,0.6971948039036874,88,4.4,+,300
S0226b,TAYAK,TAYAK,TAYAK,raw,PZ,Z,pick-based,0.29985593197240223,97,4.8500000000000005,-,200
S0226b,TAYAK,TAYAK,TAYAK,raw,SZ,Z,pick-based,0.2588279889941506,-45,-2.25,+,300
S0226b,TAYAK,TAYAK,TAYAK,raw,PR,R,pick-based,0.45336179511828495,-16,-0.8,-,200
S0226b,TAYAK,TAYAK,TAYAK,raw,ST,T,pick-based,0.30242222306596983,18,0.9,+,300
S0226b,TAYAK,TAYAK,TAYAK,bp_01_05,PZ,Z,pick-based,0.0788887963954001,-73,-3.6500000000000004,+,200
S0226b,TAYAK,TAYAK,TAYAK,bp_01_05,SZ,Z,pick-based,0.0816751374010797,-64,-3.2,-,300
S0226b,TAYAK,TAYAK,TAYAK,bp_01_05,PR,R,pick-based,0.10863472571220677,-70,-3.5,+,200
S0226b,TAYAK,TAYAK,TAYAK,bp_01_05,ST,T,pick-based,0.07374258706828757,-20,-1.0,+,300
S0226b,TAYAK,TAYAK,TAYAK,bp_01_08,PZ,Z,pick-based,0.3396898351411002,96,4.800000000000001,-,200
S0226b,TAYAK,TAYAK,TAYAK,bp_01_08,SZ,Z,pick-based,0.2745253332751349,-45,-2.25,+,300
S0226b,TAYAK,TAYAK,TAYAK,bp_01_08,PR,R,pick-based,0.1433154637598757,-12,-0.6000000000000001,-,200
S0226b,TAYAK,TAYAK,TAYAK,bp_01_08,ST,T,pick-based,0.2621188654076037,18,0.9,+,300
S0226b,TAYAK,TAYAK,TAYAK,bp_03_09,PZ,Z,pick-based,0.6495253466047232,-73,-3.6500000000000004,-,200
S0226b,TAYAK,TAYAK,TAYAK,bp_03_09,SZ,Z,pick-based,0.6729986820095735,-30,-1.5,-,300
S0226b,TAYAK,TAYAK,TAYAK,bp_03_09,PR,R,pick-based,0.41343434619100833,-18,-0.9,-,200
S0226b,TAYAK,TAYAK,TAYAK,bp_03_09,ST,T,pick-based,0.8909519475633565,18,0.9,+,300
S0226b,TAYAK,TAYAK,TAYAK,bp_03_09_pol,PZ,Z,pick-based,0.6402795389738817,-72,-3.6,-,200
S0226b,TAYAK,TAYAK,TAYAK,bp_03_09_pol,SZ,Z,pick-based,0.4311932567154365,-45,-2.25,+,300
S0226b,TAYAK,TAYAK,TAYAK,bp_03_09_pol,PR,R,pick-based,0.07333087793855461,-4,-0.2,+,200
S0226b,TAYAK,TAYAK,TAYAK,bp_03_09_pol,ST,T,pick-based,0.8981537148046314,18,0.9,+,300
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,PZ,Z,pick-based,0.2407580136903121,-74,-3.7,-,200
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,SZ,Z,pick-based,0.443359108149211,-20,-1.0,-,300
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,PR,R,pick-based,0.5748352678812872,-29,-1.4500000000000002,+,200
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,ST,T,pick-based,0.3484448204514069,96,4.800000000000001,+,300
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,PZ,Z,pick-based,0.1287278187340645,-73,-3.6500000000000004,-,200
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,SZ,Z,pick-based,0.08164803805807125,74,3.7,-,300
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,PR,R,pick-based,0.3542217023522108,-28,-1.4000000000000001,+,200
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,ST,T,pick-based,0.085002345363405,-92,-4.6000000000000005,+,300
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,PZ,Z,pick-based,0.27194411784673206,-75,-3.75,-,200
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,SZ,Z,pick-based,0.4295935707070203,-33,-1.6500000000000001,+,300
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,PR,R,pick-based,0.6649862794410452,-100,-5.0,-,200
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,ST,T,pick-based,0.3051134837935021,93,4.65,+,300
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,PZ,Z,pick-based,0.8275775924484994,-59,-2.95,+,200
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,SZ,Z,pick-based,0.680492044341637,97,4.8500000000000005,+,300
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,PR,R,pick-based,0.6970730126189998,-100,-5.0,-,200
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,ST,T,pick-based,0.8170359281616717,-71,-3.5500000000000003,-,300
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,PZ,Z,pick-based,0.8449038752918117,-59,-2.95,+,200
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,SZ,Z,pick-based,0.364644903896153,-19,-0.9500000000000001,-,300
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,PR,R,pick-based,0.9657353327133869,-100,-5.0,-,200
S0226b,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,ST,T,pick-based,0.6069996477398149,95,4.75,+,300
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,raw,PZ,Z,pick-based,0.6148896724953755,-56,-2.8000000000000003,-,200
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,raw,SZ,Z,pick-based,0.31220189777756074,97,4.8500000000000005,-,300
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,raw,PR,R,pick-based,0.7016076888940763,-56,-2.8000000000000003,-,200
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,raw,ST,T,pick-based,0.25237391042603297,-60,-3.0,-,300
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_01_05,PZ,Z,pick-based,0.21465635687781803,-36,-1.8,+,200
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_01_05,SZ,Z,pick-based,0.1300939529284425,27,1.35,+,300
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_01_05,PR,R,pick-based,0.13239910177535316,-14,-0.7000000000000001,-,200
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_01_05,ST,T,pick-based,0.08911364669820389,100,5.0,+,300
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_01_08,PZ,Z,pick-based,0.687272762695212,-56,-2.8000000000000003,-,200
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_01_08,SZ,Z,pick-based,0.29701955555865933,-39,-1.9500000000000002,-,300
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_01_08,PR,R,pick-based,0.22908085429713962,94,4.7,-,200
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_01_08,ST,T,pick-based,0.29691207614492743,-93,-4.65,-,300
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_03_09,PZ,Z,pick-based,0.8818716860677803,-56,-2.8000000000000003,-,200
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_03_09,SZ,Z,pick-based,0.5223403635483148,96,4.800000000000001,-,300
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_03_09,PR,R,pick-based,0.7200233479029625,-56,-2.8000000000000003,-,200
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_03_09,ST,T,pick-based,0.7308544992674495,-76,-3.8000000000000003,+,300
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_03_09_pol,PZ,Z,pick-based,0.8924981158897412,-56,-2.8000000000000003,-,200
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_03_09_pol,SZ,Z,pick-based,0.6208800788094617,-91,-4.55,-,300
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_03_09_pol,PR,R,pick-based,0.8975736717007197,-90,-4.5,-,200
S0226b,EventBest,Event best (Geophysical_model776),Geophysical_model776,bp_03_09_pol,ST,T,pick-based,0.7070149833909364,-76,-3.8000000000000003,+,300
S0167a,X,Model X,X,raw,PZ,Z,pick-based,0.6070089414361505,-94,-4.7,+,200
S0167a,X,Model X,X,raw,SZ,Z,pick-based,0.16387273615540934,67,3.35,-,300
S0167a,X,Model X,X,raw,PR,R,pick-based,0.5794847223979337,22,1.1,+,200
S0167a,X,Model X,X,raw,ST,T,pick-based,0.13743627104401918,100,5.0,-,300
S0167a,X,Model X,X,bp_01_05,PZ,Z,pick-based,0.3766626194668142,-59,-2.95,+,200
S0167a,X,Model X,X,bp_01_05,SZ,Z,pick-based,0.12107064364953332,-34,-1.7000000000000002,-,300
S0167a,X,Model X,X,bp_01_05,PR,R,pick-based,0.5145365132813203,19,0.9500000000000001,+,200
S0167a,X,Model X,X,bp_01_05,ST,T,pick-based,0.13439479198742535,95,4.75,-,300
S0167a,X,Model X,X,bp_01_08,PZ,Z,pick-based,0.4231667450553417,-67,-3.35,+,200
S0167a,X,Model X,X,bp_01_08,SZ,Z,pick-based,0.15983753817040622,82,4.1000000000000005,+,300
S0167a,X,Model X,X,bp_01_08,PR,R,pick-based,0.6482452128188873,21,1.05,+,200
S0167a,X,Model X,X,bp_01_08,ST,T,pick-based,0.17798578162561854,100,5.0,-,300
S0167a,X,Model X,X,bp_03_09,PZ,Z,pick-based,0.7562397019327859,-68,-3.4000000000000004,+,200
S0167a,X,Model X,X,bp_03_09,SZ,Z,pick-based,0.6530468068434137,67,3.35,-,300
S0167a,X,Model X,X,bp_03_09,PR,R,pick-based,0.6809363398012563,38,1.9000000000000001,-,200
S0167a,X,Model X,X,bp_03_09,ST,T,pick-based,0.28763735723548517,100,5.0,-,300
S0167a,X,Model X,X,bp_03_09_pol,PZ,Z,pick-based,0.8289037234540547,0,0.0,-,200
S0167a,X,Model X,X,bp_03_09_pol,SZ,Z,pick-based,0.6139590068056482,40,2.0,-,300
S0167a,X,Model X,X,bp_03_09_pol,PR,R,pick-based,0.7922006356304316,38,1.9000000000000001,-,200
S0167a,X,Model X,X,bp_03_09_pol,ST,T,pick-based,0.6048114858285911,100,5.0,-,300
S0167a,TAYAK,TAYAK,TAYAK,raw,PZ,Z,pick-based,0.215474491121639,-51,-2.5500000000000003,+,200
S0167a,TAYAK,TAYAK,TAYAK,raw,SZ,Z,pick-based,0.3248635634821344,47,2.35,+,300
S0167a,TAYAK,TAYAK,TAYAK,raw,PR,R,pick-based,0.41755992080686694,-1,-0.05,-,200
S0167a,TAYAK,TAYAK,TAYAK,raw,ST,T,pick-based,0.1565540870192143,91,4.55,-,300
S0167a,TAYAK,TAYAK,TAYAK,bp_01_05,PZ,Z,pick-based,0.23310286782860448,-42,-2.1,+,200
S0167a,TAYAK,TAYAK,TAYAK,bp_01_05,SZ,Z,pick-based,0.17192721742112405,-35,-1.75,-,300
S0167a,TAYAK,TAYAK,TAYAK,bp_01_05,PR,R,pick-based,0.3791156035427813,58,2.9000000000000004,+,200
S0167a,TAYAK,TAYAK,TAYAK,bp_01_05,ST,T,pick-based,0.14769854589552386,85,4.25,-,300
S0167a,TAYAK,TAYAK,TAYAK,bp_01_08,PZ,Z,pick-based,0.20225799614975148,-45,-2.25,+,200
S0167a,TAYAK,TAYAK,TAYAK,bp_01_08,SZ,Z,pick-based,0.38422595066468174,97,4.8500000000000005,-,300
S0167a,TAYAK,TAYAK,TAYAK,bp_01_08,PR,R,pick-based,0.2357185182939194,55,2.75,+,200
S0167a,TAYAK,TAYAK,TAYAK,bp_01_08,ST,T,pick-based,0.15147728585665463,91,4.55,-,300
S0167a,TAYAK,TAYAK,TAYAK,bp_03_09,PZ,Z,pick-based,0.4474710896913649,-99,-4.95,+,200
S0167a,TAYAK,TAYAK,TAYAK,bp_03_09,SZ,Z,pick-based,0.5360243861787091,33,1.6500000000000001,-,300
S0167a,TAYAK,TAYAK,TAYAK,bp_03_09,PR,R,pick-based,0.5219818252959658,2,0.1,-,200
S0167a,TAYAK,TAYAK,TAYAK,bp_03_09,ST,T,pick-based,0.7081640980142951,91,4.55,-,300
S0167a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,PZ,Z,pick-based,0.33802879831266136,-100,-5.0,+,200
S0167a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,SZ,Z,pick-based,0.5365009967504074,48,2.4000000000000004,+,300
S0167a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,PR,R,pick-based,0.21819469513687698,-35,-1.75,-,200
S0167a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,ST,T,pick-based,0.13980269600225875,-63,-3.1500000000000004,+,300
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,PZ,Z,pick-based,0.46263137730408044,-66,-3.3000000000000003,+,200
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,SZ,Z,pick-based,0.2952470039593947,49,2.45,+,300
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,PR,R,pick-based,0.4991686635355946,85,4.25,+,200
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,ST,T,pick-based,0.12088578600546206,91,4.55,-,300
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,PZ,Z,pick-based,0.472494855820318,-59,-2.95,+,200
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,SZ,Z,pick-based,0.13873775507326586,-35,-1.75,-,300
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,PR,R,pick-based,0.368850620345533,57,2.85,+,200
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,ST,T,pick-based,0.05082456762482239,81,4.05,-,300
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,PZ,Z,pick-based,0.5602643066866404,-68,-3.4000000000000004,+,200
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,SZ,Z,pick-based,0.26415350931334813,35,1.75,-,300
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,PR,R,pick-based,0.2500063406604346,-7,-0.35000000000000003,-,200
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,ST,T,pick-based,0.1072965207329932,89,4.45,-,300
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,PZ,Z,pick-based,0.45761699663164895,-50,-2.5,-,200
