event_id,model_key,stage,panel,mean_cc,median_cc,mean_abs_shift_s,n_panels
S0167b,X,bp_01_08,ST,0.28441041358194086,0.28441041358194086,4.25,1
S0167b,X,bp_01_08,SZ,0.4686653479649309,0.4686653479649309,1.1,1
S0167b,X,bp_03_09,PR,0.6209977911756069,0.6209977911756069,3.75,1
S0167b,X,bp_03_09,PZ,0.6216426887659521,0.6216426887659521,2.5,1
S0167b,X,bp_03_09,ST,0.6430634999445413,0.6430634999445413,5.0,1
S0167b,X,bp_03_09,SZ,0.43457430257607266,0.43457430257607266,1.2000000000000002,1
S0167b,X,bp_03_09_pol,PR,0.5940388892354203,0.5940388892354203,1.3,1
S0167b,X,bp_03_09_pol,PZ,0.28091247721629564,0.28091247721629564,1.4000000000000001,1
S0167b,X,bp_03_09_pol,ST,0.06180172902726145,0.06180172902726145,4.2,1
S0167b,X,bp_03_09_pol,SZ,0.45769164570995335,0.45769164570995335,1.25,1
S0167b,X,raw,PR,0.6456479133883384,0.6456479133883384,3.75,1
S0167b,X,raw,PZ,0.4101972091797415,0.4101972091797415,2.5,1
S0167b,X,raw,ST,0.2606777105767144,0.2606777105767144,5.0,1
S0167b,X,raw,SZ,0.43413340005395523,0.43413340005395523,1.85,1
S0185a,Best17,bp_01_05,PR,0.18090784515933356,0.18090784515933356,5.0,1
S0185a,Best17,bp_01_05,PZ,0.14071366765211035,0.14071366765211035,3.0,1
S0185a,Best17,bp_01_05,ST,0.11235054612754378,0.11235054612754378,3.6,1
S0185a,Best17,bp_01_05,SZ,0.15443628795654427,0.15443628795654427,1.55,1
S0185a,Best17,bp_01_08,PR,0.33011102838075906,0.33011102838075906,1.75,1
S0185a,Best17,bp_01_08,PZ,0.16111183822554767,0.16111183822554767,3.0,1
S0185a,Best17,bp_01_08,ST,0.20949511157976952,0.20949511157976952,4.7,1
S0185a,Best17,bp_01_08,SZ,0.32214178691035245,0.32214178691035245,1.7000000000000002,1
S0185a,Best17,bp_03_09,PR,0.8202662547014901,0.8202662547014901,1.75,1
S0185a,Best17,bp_03_09,PZ,0.814635822480298,0.814635822480298,3.8000000000000003,1
S0185a,Best17,bp_03_09,ST,0.6678031830620973,0.6678031830620973,4.65,1
S0185a,Best17,bp_03_09,SZ,0.42459106946951924,0.42459106946951924,1.6500000000000001,1
S0185a,Best17,bp_03_09_pol,PR,0.9738763454865419,0.9738763454865419,4.9,1
S0185a,Best17,bp_03_09_pol,PZ,0.8037285282333384,0.8037285282333384,3.8000000000000003,1
S0185a,Best17,bp_03_09_pol,ST,0.556968655389501,0.556968655389501,3.8000000000000003,1
S0185a,Best17,bp_03_09_pol,SZ,0.6307441553076839,0.6307441553076839,3.95,1
S0185a,Best17,raw,PR,0.4862647154373014,0.4862647154373014,1.75,1
S0185a,Best17,raw,PZ,0.15054801382637856,0.15054801382637856,3.0500000000000003,1
S0185a,Best17,raw,ST,0.16503861700658023,0.16503861700658023,4.65,1
S0185a,Best17,raw,SZ,0.30557651411581965,0.30557651411581965,1.6,1
S0185a,EventBest,bp_01_05,PR,0.14421033402658134,0.14421033402658134,4.0,1
S0185a,EventBest,bp_01_05,PZ,0.34994221398066094,0.34994221398066094,4.5,1
S0185a,EventBest,bp_01_05,ST,0.15237096357659782,0.15237096357659782,4.8500000000000005,1
S0185a,EventBest,bp_01_05,SZ,0.1299320132309832,0.1299320132309832,1.55,1
S0185a,EventBest,bp_01_08,PR,0.14106152016883486,0.14106152016883486,2.8000000000000003,1
S0185a,EventBest,bp_01_08,PZ,0.5087286365927702,0.5087286365927702,0.75,1
S0185a,EventBest,bp_01_08,ST,0.09483338562284482,0.09483338562284482,1.6,1
S0185a,EventBest,bp_01_08,SZ,0.3974720061018777,0.3974720061018777,4.8500000000000005,1
S0185a,EventBest,bp_03_09,PR,0.6367110501597872,0.6367110501597872,1.9500000000000002,1
S0185a,EventBest,bp_03_09,PZ,0.7454883695304623,0.7454883695304623,0.7000000000000001,1
S0185a,EventBest,bp_03_09,ST,0.42623618851186884,0.42623618851186884,0.9,1
S0185a,EventBest,bp_03_09,SZ,0.4021004543037711,0.4021004543037711,1.85,1
S0185a,EventBest,bp_03_09_pol,PR,0.40472347365744055,0.40472347365744055,3.5500000000000003,1
S0185a,EventBest,bp_03_09_pol,PZ,0.6774712618019563,0.6774712618019563,0.75,1
S0185a,EventBest,bp_03_09_pol,ST,0.33208182554564775,0.33208182554564775,1.0,1
S0185a,EventBest,bp_03_09_pol,SZ,0.4646079618404014,0.4646079618404014,3.45,1
S0185a,EventBest,raw,PR,0.12025127577224343,0.12025127577224343,2.8000000000000003,1
S0185a,EventBest,raw,PZ,0.553735158091518,0.553735158091518,0.7000000000000001,1
S0185a,EventBest,raw,ST,0.08807762365387413,0.08807762365387413,3.35,1
S0185a,EventBest,raw,SZ,0.34575281852355577,0.34575281852355577,1.8,1
S0185a,TAYAK,bp_01_05,PR,0.16293397898837994,0.16293397898837994,3.5,1
S0185a,TAYAK,bp_01_05,PZ,0.1261704942681079,0.1261704942681079,2.9000000000000004,1
S0185a,TAYAK,bp_01_05,ST,0.09282252085791036,0.09282252085791036,3.6500000000000004,1
S0185a,TAYAK,bp_01_05,SZ,0.13728387191700342,0.13728387191700342,1.55,1
S0185a,TAYAK,bp_01_08,PR,0.486906362551353,0.486906362551353,4.800000000000001,1
S0185a,TAYAK,bp_01_08,PZ,0.17692043914837333,0.17692043914837333,1.9000000000000001,1
S0185a,TAYAK,bp_01_08,ST,0.17339825143609497,0.17339825143609497,3.6500000000000004,1
S0185a,TAYAK,bp_01_08,SZ,0.31520413233104255,0.31520413233104255,1.75,1
S0185a,TAYAK,bp_03_09,PR,0.5567661353083944,0.5567661353083944,4.800000000000001,1
S0185a,TAYAK,bp_03_09,PZ,0.9071384809447615,0.9071384809447615,1.85,1
S0185a,TAYAK,bp_03_09,ST,0.6401035231963446,0.6401035231963446,4.5,1
S0185a,TAYAK,bp_03_09,SZ,0.5369258753556364,0.5369258753556364,2.5500000000000003,1
S0185a,TAYAK,bp_03_09_pol,PR,0.048252350383414085,0.048252350383414085,4.75,1
S0185a,TAYAK,bp_03_09_pol,PZ,0.9123746391882045,0.9123746391882045,1.85,1
S0185a,TAYAK,bp_03_09_pol,ST,0.736517602516826,0.736517602516826,4.5,1
S0185a,TAYAK,bp_03_09_pol,SZ,0.583471355156664,0.583471355156664,3.0500000000000003,1
S0185a,TAYAK,raw,PR,0.3928133635952891,0.3928133635952891,4.800000000000001,1
S0185a,TAYAK,raw,PZ,0.17684129973112475,0.17684129973112475,1.1,1
S0185a,TAYAK,raw,ST,0.1779871650697947,0.1779871650697947,4.5,1
S0185a,TAYAK,raw,SZ,0.3215969763461322,0.3215969763461322,1.8,1
S0185a,X,bp_01_05,PR,0.19586627553345864,0.19586627553345864,1.5,1
S0185a,X,bp_01_05,PZ,0.2203825186678301,0.2203825186678301,3.7,1
S0185a,X,bp_01_05,ST,0.05889616178402808,0.05889616178402808,5.0,1
S0185a,X,bp_01_05,SZ,0.3774875034756769,0.3774875034756769,4.05,1
S0185a,X,bp_01_08,PR,0.1401194317231114,0.1401194317231114,5.0,1
S0185a,X,bp_01_08,PZ,0.6826706901779881,0.6826706901779881,1.0,1
S0185a,X,bp_01_08,ST,0.1445053337416515,0.1445053337416515,2.6,1
S0185a,X,bp_01_08,SZ,0.45999172534334476,0.45999172534334476,4.8500000000000005,1
S0185a,X,bp_03_09,PR,0.1758303169422837,0.1758303169422837,0.9500000000000001,1
S0185a,X,bp_03_09,PZ,0.9373468726964949,0.9373468726964949,1.75,1
S0185a,X,bp_03_09,ST,0.609375988401866,0.609375988401866,1.0,1
S0185a,X,bp_03_09,SZ,0.4932975737705872,0.4932975737705872,1.7000000000000002,1
S0185a,X,bp_03_09_pol,PR,0.04295871171485664,0.04295871171485664,4.6000000000000005,1
S0185a,X,bp_03_09_pol,PZ,0.8951908376958987,0.8951908376958987,1.75,1
S0185a,X,bp_03_09_pol,ST,0.5559734727192598,0.5559734727192598,1.85,1
S0185a,X,bp_03_09_pol,SZ,0.4430905140181678,0.4430905140181678,3.25,1
S0185a,X,raw,PR,0.16804993299938692,0.16804993299938692,2.2,1
S0185a,X,raw,PZ,0.7234027359988154,0.7234027359988154,1.75,1
S0185a,X,raw,ST,0.19081651750588063,0.19081651750588063,1.0,1
S0185a,X,raw,SZ,0.5081419631152446,0.5081419631152446,1.7000000000000002,1
S0226b,Best17,bp_01_05,PR,0.3542217023522108,0.3542217023522108,1.4000000000000001,1
S0226b,Best17,bp_01_05,PZ,0.1287278187340645,0.1287278187340645,3.6500000000000004,1
S0226b,Best17,bp_01_05,ST,0.085002345363405,0.085002345363405,4.6000000000000005,1
S0226b,Best17,bp_01_05,SZ,0.08164803805807125,0.08164803805807125,3.7,1
S0226b,Best17,bp_01_08,PR,0.6649862794410452,0.6649862794410452,5.0,1
S0226b,Best17,bp_01_08,PZ,0.27194411784673206,0.27194411784673206,3.75,1
S0226b,Best17,bp_01_08,ST,0.3051134837935021,0.3051134837935021,4.65,1
S0226b,Best17,bp_01_08,SZ,0.4295935707070203,0.4295935707070203,1.6500000000000001,1
S0226b,Best17,bp_03_09,PR,0.6970730126189998,0.6970730126189998,5.0,1
S0226b,Best17,bp_03_09,PZ,0.8275775924484994,0.8275775924484994,2.95,1
S0226b,Best17,bp_03_09,ST,0.8170359281616717,0.8170359281616717,3.5500000000000003,1
S0226b,Best17,bp_03_09,SZ,0.680492044341637,0.680492044341637,4.8500000000000005,1
S0226b,Best17,bp_03_09_pol,PR,0.9657353327133869,0.9657353327133869,5.0,1
S0226b,Best17,bp_03_09_pol,PZ,0.8449038752918117,0.8449038752918117,2.95,1
S0226b,Best17,bp_03_09_pol,ST,0.6069996477398149,0.6069996477398149,4.75,1
S0226b,Best17,bp_03_09_pol,SZ,0.364644903896153,0.364644903896153,0.9500000000000001,1
S0226b,Best17,raw,PR,0.5748352678812872,0.5748352678812872,1.4500000000000002,1
S0226b,Best17,raw,PZ,0.2407580136903121,0.2407580136903121,3.7,1
S0226b,Best17,raw,ST,0.3484448204514069,0.3484448204514069,4.800000000000001,1
S0226b,Best17,raw,SZ,0.443359108149211,0.443359108149211,1.0,1
S0226b,EventBest,bp_01_05,PR,0.13239910177535316,0.13239910177535316,0.7000000000000001,1
S0226b,EventBest,bp_01_05,PZ,0.21465635687781803,0.21465635687781803,1.8,1
S0226b,EventBest,bp_01_05,ST,0.08911364669820389,0.08911364669820389,5.0,1
S0226b,EventBest,bp_01_05,SZ,0.1300939529284425,0.1300939529284425,1.35,1
S0226b,EventBest,bp_01_08,PR,0.22908085429713962,0.22908085429713962,4.7,1
S0226b,EventBest,bp_01_08,PZ,0.687272762695212,0.687272762695212,2.8000000000000003,1
S0226b,EventBest,bp_01_08,ST,0.29691207614492743,0.29691207614492743,4.65,1
S0226b,EventBest,bp_01_08,SZ,0.29701955555865933,0.29701955555865933,1.9500000000000002,1
S0226b,EventBest,bp_03_09,PR,0.7200233479029625,0.7200233479029625,2.8000000000000003,1
S0226b,EventBest,bp_03_09,PZ,0.8818716860677803,0.8818716860677803,2.8000000000000003,1
S0226b,EventBest,bp_03_09,ST,0.7308544992674495,0.7308544992674495,3.8000000000000003,1
S0226b,EventBest,bp_03_09,SZ,0.5223403635483148,0.5223403635483148,4.800000000000001,1
S0226b,EventBest,bp_03_09_pol,PR,0.8975736717007197,0.8975736717007197,4.5,1
S0226b,EventBest,bp_03_09_pol,PZ,0.8924981158897412,0.8924981158897412,2.8000000000000003,1
S0226b,EventBest,bp_03_09_pol,ST,0.7070149833909364,0.7070149833909364,3.8000000000000003,1
S0226b,EventBest,bp_03_09_pol,SZ,0.6208800788094617,0.6208800788094617,4.55,1
S0226b,EventBest,raw,PR,0.7016076888940763,0.7016076888940763,2.8000000000000003,1
S0226b,EventBest,raw,PZ,0.6148896724953755,0.6148896724953755,2.8000000000000003,1
S0226b,EventBest,raw,ST,0.25237391042603297,0.25237391042603297,3.0,1
S0226b,EventBest,raw,SZ,0.31220189777756074,0.31220189777756074,4.8500000000000005,1
S0226b,TAYAK,bp_01_05,PR,0.10863472571220677,0.10863472571220677,3.5,1
S0226b,TAYAK,bp_01_05,PZ,0.0788887963954001,0.0788887963954001,3.6500000000000004,1
S0226b,TAYAK,bp_01_05,ST,0.07374258706828757,0.07374258706828757,1.0,1
S0226b,TAYAK,bp_01_05,SZ,0.0816751374010797,0.0816751374010797,3.2,1
S0226b,TAYAK,bp_01_08,PR,0.1433154637598757,0.1433154637598757,0.6000000000000001,1
S0226b,TAYAK,bp_01_08,PZ,0.3396898351411002,0.3396898351411002,4.800000000000001,1
S0226b,TAYAK,bp_01_08,ST,0.2621188654076037,0.2621188654076037,0.9,1
S0226b,TAYAK,bp_01_08,SZ,0.2745253332751349,0.2745253332751349,2.25,1
S0226b,TAYAK,bp_03_09,PR,0.41343434619100833,0.41343434619100833,0.9,1
S0226b,TAYAK,bp_03_09,PZ,0.6495253466047232,0.6495253466047232,3.6500000000000004,1
S0226b,TAYAK,bp_03_09,ST,0.8909519475633565,0.8909519475633565,0.9,1
S0226b,TAYAK,bp_03_09,SZ,0.6729986820095735,0.6729986820095735,1.5,1
S0226b,TAYAK,bp_03_09_pol,PR,0.07333087793855461,0.07333087793855461,0.2,1
S0226b,TAYAK,bp_03_09_pol,PZ,0.6402795389738817,0.6402795389738817,3.6,1
S0226b,TAYAK,bp_03_09_pol,ST,0.8981537148046314,0.8981537148046314,0.9,1
S0226b,TAYAK,bp_03_09_pol,SZ,0.4311932567154365,0.4311932567154365,2.25,1
S0226b,TAYAK,raw,PR,0.45336179511828495,0.45336179511828495,0.8,1
S0226b,TAYAK,raw,PZ,0.29985593197240223,0.29985593197240223,4.8500000000000005,1
S0226b,TAYAK,raw,ST,0.30242222306596983,0.30242222306596983,0.9,1
S0226b,TAYAK,raw,SZ,0.2588279889941506,0.2588279889941506,2.25,1
S0226b,X,bp_01_05,PR,0.6844414394347604,0.6844414394347604,0.0,1
S0226b,X,bp_01_05,PZ,0.18672091678807007,0.18672091678807007,3.75,1
S0226b,X,bp_01_05,ST,0.061718998896957186,0.061718998896957186,4.9,1
S0226b,X,bp_01_05,SZ,0.35334814072193754,0.35334814072193754,2.7,1
S0226b,X,bp_01_08,PR,0.8546339138903127,0.8546339138903127,0.2,1
S0226b,X,bp_01_08,PZ,0.6257726909656514,0.6257726909656514,3.0500000000000003,1
S0226b,X,bp_01_08,ST,0.1117208579850744,0.1117208579850744,3.0500000000000003,1
S0226b,X,bp_01_08,SZ,0.23547033838573547,0.23547033838573547,2.3000000000000003,1
S0226b,X,bp_03_09,PR,0.84681798543741,0.84681798543741,0.2,1
S0226b,X,bp_03_09,PZ,0.7963555961875753,0.7963555961875753,3.1,1
S0226b,X,bp_03_09,ST,0.5895504765590655,0.5895504765590655,3.0500000000000003,1
S0226b,X,bp_03_09,SZ,0.3285733049033622,0.3285733049033622,2.5500000000000003,1
S0226b,X,bp_03_09_pol,PR,0.9880700569075032,0.9880700569075032,0.2,1
S0226b,X,bp_03_09_pol,PZ,0.8223184009884957,0.8223184009884957,3.1,1
S0226b,X,bp_03_09_pol,ST,0.6971948039036874,0.6971948039036874,4.4,1
S0226b,X,bp_03_09_pol,SZ,0.17884531517532756,0.17884531517532756,2.5500000000000003,1
S0226b,X,raw,PR,0.8192530537320271,0.8192530537320271,0.2,1
S0226b,X,raw,PZ,0.7322564584337724,0.7322564584337724,4.3500000000000005,1
S0226b,X,raw,ST,0.11698555733271829,0.11698555733271829,3.0500000000000003,1
S0226b,X,raw,SZ,0.5467426440972273,0.5467426440972273,1.9000000000000001,1
S0234c,Best17,bp_01_05,PR,0.19577779354381133,0.19577779354381133,5.0,1
S0234c,Best17,bp_01_05,PZ,0.3753648383279454,0.3753648383279454,2.5500000000000003,1
S0234c,Best17,bp_01_05,ST,0.12692821888187744,0.12692821888187744,2.4000000000000004,1
S0234c,Best17,bp_01_05,SZ,0.48943980609274135,0.48943980609274135,0.8500000000000001,1
S0234c,Best17,bp_01_08,PR,0.31143903672433115,0.31143903672433115,4.05,1
S0234c,Best17,bp_01_08,PZ,0.48437847642639315,0.48437847642639315,0.30000000000000004,1
S0234c,Best17,bp_01_08,ST,0.3085048840326838,0.3085048840326838,5.0,1
S0234c,Best17,bp_01_08,SZ,0.7539708831907068,0.7539708831907068,0.75,1
S0234c,Best17,bp_03_09,PR,0.5726879078519005,0.5726879078519005,1.4500000000000002,1
S0234c,Best17,bp_03_09,PZ,0.8197009031970593,0.8197009031970593,0.4,1
S0234c,Best17,bp_03_09,ST,0.5327351169402261,0.5327351169402261,5.0,1
S0234c,Best17,bp_03_09,SZ,0.7389658044991801,0.7389658044991801,1.5,1
S0234c,Best17,bp_03_09_pol,PR,0.484450306726983,0.484450306726983,0.15000000000000002,1
S0234c,Best17,bp_03_09_pol,PZ,0.888760618955977,0.888760618955977,0.4,1
S0234c,Best17,bp_03_09_pol,ST,0.48702192295081864,0.48702192295081864,0.30000000000000004,1
S0234c,Best17,bp_03_09_pol,SZ,0.8947497965465651,0.8947497965465651,0.8,1
S0234c,Best17,raw,PR,0.25556814389609,0.25556814389609,4.800000000000001,1
S0234c,Best17,raw,PZ,0.5235530711087621,0.5235530711087621,0.25,1
S0234c,Best17,raw,ST,0.22564446092316365,0.22564446092316365,5.0,1
S0234c,Best17,raw,SZ,0.7638348918634533,0.7638348918634533,0.8,1
S0234c,EventBest,bp_01_05,PR,0.2330764532303898,0.2330764532303898,4.3500000000000005,1
S0234c,EventBest,bp_01_05,PZ,0.27925781598304683,0.27925781598304683,1.3,1
S0234c,EventBest,bp_01_05,ST,0.08978601592946539,0.08978601592946539,2.15,1
S0234c,EventBest,bp_01_05,SZ,0.3615864558603842,0.3615864558603842,2.5,1
S0234c,EventBest,bp_01_08,PR,0.3198710232014628,0.3198710232014628,4.0,1
S0234c,EventBest,bp_01_08,PZ,0.5827917783792267,0.5827917783792267,1.35,1
S0234c,EventBest,bp_01_08,ST,0.2931716854455831,0.2931716854455831,2.3000000000000003,1
S0234c,EventBest,bp_01_08,SZ,0.46306310549147556,0.46306310549147556,1.4000000000000001,1
S0234c,EventBest,bp_03_09,PR,0.52652574466139,0.52652574466139,4.15,1
S0234c,EventBest,bp_03_09,PZ,0.9547204494298147,0.9547204494298147,2.1,1
S0234c,EventBest,bp_03_09,ST,0.6020583895652015,0.6020583895652015,4.2,1
S0234c,EventBest,bp_03_09,SZ,0.7683887018475649,0.7683887018475649,1.4500000000000002,1
S0234c,EventBest,bp_03_09_pol,PR,0.5532751604538964,0.5532751604538964,3.45,1
S0234c,EventBest,bp_03_09_pol,PZ,0.963075419365074,0.963075419365074,2.1,1
S0234c,EventBest,bp_03_09_pol,ST,0.5769674166522187,0.5769674166522187,4.2,1
S0234c,EventBest,bp_03_09_pol,SZ,0.912114064124019,0.912114064124019,1.4500000000000002,1
S0234c,EventBest,raw,PR,0.3148967080853543,0.3148967080853543,0.55,1
S0234c,EventBest,raw,PZ,0.625079860338722,0.625079860338722,1.4000000000000001,1
S0234c,EventBest,raw,ST,0.2782286837610436,0.2782286837610436,4.2,1
S0234c,EventBest,raw,SZ,0.7132798143551428,0.7132798143551428,1.4500000000000002,1
S0234c,TAYAK,bp_01_05,PR,0.18106160971616092,0.18106160971616092,5.0,1
S0234c,TAYAK,bp_01_05,PZ,0.27940575507236237,0.27940575507236237,1.75,1
S0234c,TAYAK,bp_01_05,ST,0.11596979286894878,0.11596979286894878,2.15,1
S0234c,TAYAK,bp_01_05,SZ,0.09385022464395106,0.09385022464395106,3.95,1
S0234c,TAYAK,bp_01_08,PR,0.1533748694622946,0.1533748694622946,5.0,1
S0234c,TAYAK,bp_01_08,PZ,0.29285325234995185,0.29285325234995185,4.9,1
S0234c,TAYAK,bp_01_08,ST,0.2714747628916404,0.2714747628916404,1.9500000000000002,1
S0234c,TAYAK,bp_01_08,SZ,0.15083809615823948,0.15083809615823948,0.2,1
S0234c,TAYAK,bp_03_09,PR,0.7279007464783521,0.7279007464783521,2.95,1
S0234c,TAYAK,bp_03_09,PZ,0.680595561606972,0.680595561606972,0.0,1
S0234c,TAYAK,bp_03_09,ST,0.6130692454128914,0.6130692454128914,1.7000000000000002,1
S0234c,TAYAK,bp_03_09,SZ,0.2860156262713298,0.2860156262713298,0.55,1
S0234c,TAYAK,bp_03_09_pol,PR,0.766100516034942,0.766100516034942,4.9,1
S0234c,TAYAK,bp_03_09_pol,PZ,0.7028655731585778,0.7028655731585778,0.0,1
S0234c,TAYAK,bp_03_09_pol,ST,0.5163291965381289,0.5163291965381289,0.4,1
S0234c,TAYAK,bp_03_09_pol,SZ,0.15081899746030772,0.15081899746030772,0.15000000000000002,1
S0234c,TAYAK,raw,PR,0.137901967061798,0.137901967061798,5.0,1
S0234c,TAYAK,raw,PZ,0.24987366658972626,0.24987366658972626,1.4500000000000002,1
S0234c,TAYAK,raw,ST,0.2823317031652529,0.2823317031652529,0.30000000000000004,1
S0234c,TAYAK,raw,SZ,0.11105950646593106,0.11105950646593106,0.9500000000000001,1
S0234c,X,bp_01_05,PR,0.19359704882632892,0.19359704882632892,4.65,1
S0234c,X,bp_01_05,PZ,0.20402963449935488,0.20402963449935488,3.7,1
S0234c,X,bp_01_05,ST,0.08028774301520962,0.08028774301520962,1.6500000000000001,1
S0234c,X,bp_01_05,SZ,0.1535422529603156,0.1535422529603156,4.75,1
S0234c,X,bp_01_08,PR,0.7183167156937729,0.7183167156937729,3.1500000000000004,1
S0234c,X,bp_01_08,PZ,0.3331233577097764,0.3331233577097764,4.8500000000000005,1
S0234c,X,bp_01_08,ST,0.2687721068716582,0.2687721068716582,2.75,1
S0234c,X,bp_01_08,SZ,0.18470032195339328,0.18470032195339328,0.1,1
S0234c,X,bp_03_09,PR,0.8817316481592479,0.8817316481592479,3.1500000000000004,1
S0234c,X,bp_03_09,PZ,0.34719289617480587,0.34719289617480587,4.95,1
S0234c,X,bp_03_09,ST,0.5398543640144843,0.5398543640144843,2.75,1
S0234c,X,bp_03_09,SZ,0.29656768927073013,0.29656768927073013,4.55,1
S0234c,X,bp_03_09_pol,PR,0.7830424056302604,0.7830424056302604,4.5,1
S0234c,X,bp_03_09_pol,PZ,0.34936158508025145,0.34936158508025145,4.95,1
S0234c,X,bp_03_09_pol,ST,0.48536319849000636,0.48536319849000636,5.0,1
S0234c,X,bp_03_09_pol,SZ,0.6844921779438597,0.6844921779438597,0.4,1
S0234c,X,raw,PR,0.8091297549840369,0.8091297549840369,3.1500000000000004,1
S0234c,X,raw,PZ,0.4552098426054229,0.4552098426054229,4.95,1
S0234c,X,raw,ST,0.2875328859233895,0.2875328859233895,2.8000000000000003,1
S0234c,X,raw,SZ,0.1185717782365566,0.1185717782365566,1.75,1
S0254b,Best17,bp_01_05,PR,0.3754997238544145,0.3754997238544145,0.30000000000000004,1
S0254b,Best17,bp_01_05,PZ,0.2508297503493779,0.2508297503493779,2.6,1
S0254b,Best17,bp_01_05,ST,0.07393991982272188,0.07393991982272188,4.6000000000000005,1
S0254b,Best17,bp_01_05,SZ,0.562345400337705,0.562345400337705,3.5,1
S0254b,Best17,bp_01_08,PR,0.8613693638440373,0.8613693638440373,2.5,1
S0254b,Best17,bp_01_08,PZ,0.5455195770638195,0.5455195770638195,4.3,1
S0254b,Best17,bp_01_08,ST,0.1269106583397689,0.1269106583397689,4.800000000000001,1
S0254b,Best17,bp_01_08,SZ,0.5322093620376548,0.5322093620376548,3.9000000000000004,1
S0254b,Best17,bp_03_09,PR,0.9091021613113266,0.9091021613113266,2.5,1
S0254b,Best17,bp_03_09,PZ,0.770153495275693,0.770153495275693,3.5500000000000003,1
S0254b,Best17,bp_03_09,ST,0.7271403121499825,0.7271403121499825,4.800000000000001,1
S0254b,Best17,bp_03_09,SZ,0.5068745585569583,0.5068745585569583,4.75,1
S0254b,Best17,bp_03_09_pol,PR,0.9357171373273548,0.9357171373273548,1.75,1
S0254b,Best17,bp_03_09_pol,PZ,0.6522342187076433,0.6522342187076433,1.1500000000000001,1
S0254b,Best17,bp_03_09_pol,ST,0.7296423535239399,0.7296423535239399,4.6000000000000005,1
S0254b,Best17,bp_03_09_pol,SZ,0.8760139727935828,0.8760139727935828,4.8500000000000005,1
S0254b,Best17,raw,PR,0.7947528513024088,0.7947528513024088,2.45,1
S0254b,Best17,raw,PZ,0.6548109274153632,0.6548109274153632,4.25,1
S0254b,Best17,raw,ST,0.13747384049614106,0.13747384049614106,4.75,1
S0254b,Best17,raw,SZ,0.4318260351336178,0.4318260351336178,3.9000000000000004,1
S0254b,EventBest,bp_01_05,PR,0.31398701601878604,0.31398701601878604,2.8000000000000003,1
S0254b,EventBest,bp_01_05,PZ,0.21188600982419675,0.21188600982419675,0.4,1
S0254b,EventBest,bp_01_05,ST,0.055894024120125764,0.055894024120125764,4.45,1
S0254b,EventBest,bp_01_05,SZ,0.3847413928476176,0.3847413928476176,4.45,1
S0254b,EventBest,bp_01_08,PR,0.9108751439234759,0.9108751439234759,2.6500000000000004,1
S0254b,EventBest,bp_01_08,PZ,0.5844353710570117,0.5844353710570117,0.6000000000000001,1
S0254b,EventBest,bp_01_08,ST,0.06994439249880788,0.06994439249880788,5.0,1
S0254b,EventBest,bp_01_08,SZ,0.4350850325210856,0.4350850325210856,4.1000000000000005,1
S0254b,EventBest,bp_03_09,PR,0.9521399345780411,0.9521399345780411,1.9000000000000001,1
S0254b,EventBest,bp_03_09,PZ,0.7460933317868813,0.7460933317868813,1.35,1
S0254b,EventBest,bp_03_09,ST,0.6504131204876585,0.6504131204876585,5.0,1
S0254b,EventBest,bp_03_09,SZ,0.4760830829676549,0.4760830829676549,4.8500000000000005,1
S0254b,EventBest,bp_03_09_pol,PR,0.9566457901434081,0.9566457901434081,1.9000000000000001,1
S0254b,EventBest,bp_03_09_pol,PZ,0.7083665175434767,0.7083665175434767,4.1000000000000005,1
S0254b,EventBest,bp_03_09_pol,ST,0.6604575990964755,0.6604575990964755,5.0,1
S0254b,EventBest,bp_03_09_pol,SZ,0.8505940659092366,0.8505940659092366,0.55,1
S0254b,EventBest,raw,PR,0.8722686827273339,0.8722686827273339,2.6,1
S0254b,EventBest,raw,PZ,0.6573643052412877,0.6573643052412877,0.65,1
S0254b,EventBest,raw,ST,0.08484805721428192,0.08484805721428192,4.45,1
S0254b,EventBest,raw,SZ,0.3391003031341986,0.3391003031341986,3.25,1
S0254b,TAYAK,bp_01_05,PR,0.37200648477026615,0.37200648477026615,3.5500000000000003,1
S0254b,TAYAK,bp_01_05,PZ,0.20207592676546338,0.20207592676546338,3.75,1
S0254b,TAYAK,bp_01_05,ST,0.07296614857491689,0.07296614857491689,4.65,1
S0254b,TAYAK,bp_01_05,SZ,0.25073907291787917,0.25073907291787917,3.95,1
S0254b,TAYAK,bp_01_08,PR,0.7247926062280915,0.7247926062280915,1.9500000000000002,1
S0254b,TAYAK,bp_01_08,PZ,0.3911112639796773,0.3911112639796773,3.0500000000000003,1
S0254b,TAYAK,bp_01_08,ST,0.10620997360874605,0.10620997360874605,2.35,1
S0254b,TAYAK,bp_01_08,SZ,0.49031985828580205,0.49031985828580205,0.65,1
S0254b,TAYAK,bp_03_09,PR,0.8312827383153191,0.8312827383153191,1.9500000000000002,1
S0254b,TAYAK,bp_03_09,PZ,0.6268839801622633,0.6268839801622633,3.0500000000000003,1
S0254b,TAYAK,bp_03_09,ST,0.6707921343709174,0.6707921343709174,3.85,1
S0254b,TAYAK,bp_03_09,SZ,0.5137680003933718,0.5137680003933718,0.65,1
S0254b,TAYAK,bp_03_09_pol,PR,0.8579814701123393,0.8579814701123393,1.9000000000000001,1
S0254b,TAYAK,bp_03_09_pol,PZ,0.4907991135143594,0.4907991135143594,3.0,1
