model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
Geophysical_model813,/home/lyara/areswave/models/Geophysical_model813.nd,nd,UNK,,,933.856,60,900,185.649,933.856,60,1120.061,33.856,1492.472,84.639,1690.849,60,0.252092734,0.442101777,0.37876543,0.747907266,0.557898223,1
Geophysical_model528,/home/lyara/areswave/models/Geophysical_model528.nd,nd,UNK,,,933.804,60,900,181.169,933.804,60,1119.729,33.804,1491.578,84.511,1689.924,60,0.62760563,0.255338691,0.379427671,0.37239437,0.744661309,1
Geophysical_model68,/home/lyara/areswave/models/Geophysical_model68.nd,nd,UNK,,,933.76,60,900,182.039,933.76,60,1102.557,16.88,1440.153,101.278,1689.11,60,0.258681719,0.440892303,0.380155442,0.741318281,0.559107697,1
Geophysical_model733,/home/lyara/areswave/models/Geophysical_model733.nd,nd,UNK,,,933.815,60,879.484,184.644,933.815,60,1119.798,33.815,1474.857,84.537,1690.116,60,0.382626614,0.379949459,0.380841844,0.617373386,0.620050541,1
Geophysical_model58,/home/lyara/areswave/models/Geophysical_model58.nd,nd,UNK,,,966.592,60,900,182.842,966.592,60,1116.423,16.648,1466.03,99.888,1680.715,60,0.776524069,0.184451226,0.38180884,0.223475931,0.815548774,1
Geophysical_model627,/home/lyara/areswave/models/Geophysical_model627.nd,nd,UNK,,,950.721,60,900,183.974,950.721,60,1119.792,33.814,1491.747,67.628,1690.099,60,0.275700891,0.43650647,0.38290461,0.724299109,0.56349353,1
CD_model92,/home/lyara/areswave/models/CD_model92.nd,nd,UNK,,,,60,,60,,60,,60,,60,,60,0.570696518,0.290281984,0.383753496,0.429303482,0.709718016,1
Geophysical_model24,/home/lyara/areswave/models/Geophysical_model24.nd,nd,UNK,,,1098.645,60,900,181.856,1098.645,60,1115.199,16.554,1429.721,99.322,1677.304,60,0.500073906,0.327119593,0.384771031,0.499926094,0.672880407,1
Geophysical_model372,/home/lyara/areswave/models/Geophysical_model372.nd,nd,UNK,,,966.596,60,900,180.875,966.596,60,1116.437,16.649,1466.066,99.894,1680.753,60,0.483305073,0.339469022,0.387414373,0.516694927,0.660530978,1
Geophysical_model231,/home/lyara/areswave/models/Geophysical_model231.nd,nd,UNK,,,1098.133,60,900,196.257,1098.133,60,1147.666,33.023,1494.399,66.044,1675.759,60,0.655737238,0.253566602,0.387623481,0.344262762,0.746433398,1
MD_model85,/home/lyara/areswave/models/MD_model85.nd,nd,UNK,,,997.953,60,716.651,183.928,997.953,60,1290.073,32.458,1333.35,86.554,1630.024,60,0.173829759,0.495380159,0.388196693,0.826170241,0.504619841,1
Geophysical_model31,/home/lyara/areswave/models/Geophysical_model31.nd,nd,UNK,,,983.237,60,879.302,186.283,983.237,60,1116.417,16.648,1466.015,99.884,1680.698,60,0.334829466,0.416823222,0.38949197,0.665170534,0.583176778,1
Geophysical_model199,/home/lyara/areswave/models/Geophysical_model199.nd,nd,UNK,,,1032.98,60,900,181.668,1032.98,60,1132.715,33.245,1498.411,83.113,1679.794,60,0.600408786,0.284153768,0.389572107,0.399591214,0.715846232,1
Geophysical_model104,/home/lyara/areswave/models/Geophysical_model104.nd,nd,UNK,,,1032.98,60,900,181.668,1032.98,60,1132.715,33.245,1498.411,83.113,1679.794,60,0.600408786,0.284153768,0.389572107,0.399591214,0.715846232,1
Geophysical_model214,/home/lyara/areswave/models/Geophysical_model214.nd,nd,UNK,,,949.92,60,900,183.216,949.92,60,1116.318,16.64,1449.115,116.479,1680.421,60,0.442626353,0.36382943,0.390095071,0.557373647,0.63617057,1
Geophysical_model742,/home/lyara/areswave/models/Geophysical_model742.nd,nd,UNK,,,966.694,60,900,192.658,966.694,60,1133.428,33.346,1483.57,66.694,1681.638,60,0.622232821,0.275026894,0.390762203,0.377767179,0.724973106,1
Geophysical_model523,/home/lyara/areswave/models/Geophysical_model523.nd,nd,UNK,,,966.694,60,900,192.658,966.694,60,1133.428,33.346,1483.57,66.694,1681.638,60,0.622232821,0.275026894,0.390762203,0.377767179,0.724973106,1
Geophysical_model563,/home/lyara/areswave/models/Geophysical_model563.nd,nd,UNK,,,1087.281,60,900,22.386,1087.281,60,1104.307,17.025,1461.843,119.179,1694.389,60,0.46827576,0.352598948,0.391157886,0.53172424,0.647401052,1
Geophysical_model118,/home/lyara/areswave/models/Geophysical_model118.nd,nd,UNK,,,965.822,60,859.686,181.412,965.822,60,1113.92,16.456,1459.484,115.187,1673.742,60,0.7771089,0.198536288,0.391393825,0.2228911,0.801463712,1
Geophysical_model144,/home/lyara/areswave/models/Geophysical_model144.nd,nd,UNK,,,966.251,60,900,186.748,966.251,60,1115.315,16.563,1463.132,99.376,1677.628,60,0.805090512,0.186473072,0.392678885,0.194909488,0.813526928,1
Geophysical_model543,/home/lyara/areswave/models/Geophysical_model543.nd,nd,UNK,,,1086.489,60,900,21.246,1086.489,60,1103.443,16.953,1459.467,118.675,1691.782,60,0.693269609,0.243549482,0.393456191,0.306730391,0.756450518,1
