model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
Geophysical_model836,/home/lyara/areswave/models/Geophysical_model836.nd,nd,UNK,,,900,60,900,187.837,900,60,1115.838,16.602,1464.498,116.22,1679.083,60,0.608626905,0.569355218,0.58244578,0.391373095,0.430644782,17
Geophysical_model78,/home/lyara/areswave/models/Geophysical_model78.nd,nd,UNK,,,916.795,60,900,184.466,916.795,60,1101.543,16.795,1437.448,100.771,1686.049,60,0.528193488,0.609696707,0.582528967,0.471806512,0.390303293,17
MD_model76,/home/lyara/areswave/models/MD_model76.nd,nd,UNK,,,989.415,60,740.538,10.37,989.415,60,1124.223,176.288,1310.88,114.069,1578.639,60,0.630230009,0.558689118,0.582536082,0.369769991,0.441310882,17
MD_model17,/home/lyara/areswave/models/MD_model17.nd,nd,UNK,,,1094.831,60,723.03,196.836,1094.831,60,1193.249,185.9,1411.956,98.418,1645.069,60,0.516471351,0.615641606,0.582584854,0.483528649,0.384358394,17
Geophysical_model45,/home/lyara/areswave/models/Geophysical_model45.nd,nd,UNK,,,1016.295,60,900,198.297,1016.295,60,1132.589,33.227,1481.473,99.682,1679.468,60,0.532741694,0.607759318,0.582753444,0.467258306,0.392240682,17
Geophysical_model913,/home/lyara/areswave/models/Geophysical_model913.nd,nd,UNK,,,916.847,60,879.78,181.977,916.847,60,1119.005,33.693,1489.628,84.233,1687.906,60,0.579183779,0.584835065,0.582951303,0.420816221,0.415164935,17
Geophysical_model513,/home/lyara/areswave/models/Geophysical_model513.nd,nd,UNK,,,916.847,60,879.78,181.977,916.847,60,1119.005,33.693,1489.628,84.233,1687.906,60,0.579183779,0.584835065,0.582951303,0.420816221,0.415164935,17
Geophysical_model630,/home/lyara/areswave/models/Geophysical_model630.nd,nd,UNK,,,916.693,60,877.619,179.047,916.693,60,1117.015,33.386,1484.271,83.467,1682.363,60,0.60072869,0.5743273,0.583127764,0.39927131,0.4256727,17
Geophysical_model819,/home/lyara/areswave/models/Geophysical_model819.nd,nd,UNK,,,1085.015,60,900,29.637,1085.015,60,1101.834,16.82,1455.044,117.737,1686.928,60,0.558294143,0.595835723,0.583321863,0.441705857,0.404164277,17
Geophysical_model148,/home/lyara/areswave/models/Geophysical_model148.nd,nd,UNK,,,983.062,60,858.582,186.381,983.062,60,1115.961,16.613,1464.822,116.287,1679.428,60,0.526031546,0.612144409,0.583440122,0.473968454,0.387855591,17
Geophysical_model716,/home/lyara/areswave/models/Geophysical_model716.nd,nd,UNK,,,916.965,60,878.056,197.492,916.965,60,1120.546,33.93,1476.812,101.791,1692.199,60,0.556178155,0.597256751,0.583563886,0.443821845,0.402743249,17
Geophysical_model585,/home/lyara/areswave/models/Geophysical_model585.nd,nd,UNK,,,916.965,60,878.056,197.492,916.965,60,1120.546,33.93,1476.812,101.791,1692.199,60,0.556178155,0.597256751,0.583563886,0.443821845,0.402743249,17
Geophysical_model838,/home/lyara/areswave/models/Geophysical_model838.nd,nd,UNK,,,916.965,60,878.056,197.492,916.965,60,1120.546,33.93,1476.812,101.791,1692.199,60,0.556178155,0.597256751,0.583563886,0.443821845,0.402743249,17
